"Dataset ID","Dataset's Metis page","Dataset size","Provider","Data provider","Record ID","Last record index","Record edm:type","Record content tier","Record metadata tier","Link type","Link","Link server","Time of checking","Error"
"2021740","https://metis.europeana.eu/dataset/edit/2021740","250","Cyprus Ministry of Education and Culture ",,"/2021740/N__KOUROUSSIS_ART_B_40_","2021-02-04T14:51:22.62+01:00","IMAGE","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/c59595059cb49930fb5abab233fe286c.jpg","https://apsida.cut.ac.cy/","2023-11-02T13:49:51.17+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/c59595059cb49930fb5abab233fe286c.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021740","https://metis.europeana.eu/dataset/edit/2021740","250","Cyprus Ministry of Education and Culture ",,"/2021740/N__KOUROUSSIS_ART_C_55_","2021-02-04T14:51:22.62+01:00","IMAGE","3","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/37137","https://apsida.cut.ac.cy/","2023-11-02T13:49:58.173+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/37137
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021740","https://metis.europeana.eu/dataset/edit/2021740","250","Cyprus Ministry of Education and Culture ",,"/2021740/N__KOUROUSSIS_ART_C_55_","2021-02-04T14:51:22.62+01:00","IMAGE","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/9ea4d58cd6f2608f4437717c2c07944f.jpg","https://apsida.cut.ac.cy/","2023-11-02T13:50:05.178+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/9ea4d58cd6f2608f4437717c2c07944f.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021741","https://metis.europeana.eu/dataset/edit/2021741","3","Ministry of Education and Culture of Cyprus / Υπουργείου Παιδεία",,"/2021741/https___apsida_cut_ac_cy_items_show_36213","2016-07-28T13:46:30.108+02:00","IMAGE","0","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/36213","https://apsida.cut.ac.cy/","2023-11-02T13:53:41.695+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/36213
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021741","https://metis.europeana.eu/dataset/edit/2021741","3","Ministry of Education and Culture of Cyprus / Υπουργείου Παιδεία",,"/2021741/https___apsida_cut_ac_cy_items_show_36214","2016-07-28T13:46:30.138+02:00","IMAGE","0","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/36214","https://apsida.cut.ac.cy/","2023-11-02T13:52:51.058+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/36214
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021742","https://metis.europeana.eu/dataset/edit/2021742","10","Ministry of Education and Culture of Cyprus / Υπουργείου Παιδεία",,"/2021742/https___apsida_cut_ac_cy_items_show_37087","2016-07-29T14:34:42.448+02:00","TEXT","2","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/37087","https://apsida.cut.ac.cy/","2023-11-02T13:56:00.039+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/37087
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021742","https://metis.europeana.eu/dataset/edit/2021742","10","Ministry of Education and Culture of Cyprus / Υπουργείου Παιδεία",,"/2021742/https___apsida_cut_ac_cy_items_show_37087","2016-07-29T14:34:42.448+02:00","TEXT","2","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/d3486cb2022950c1256c46ae7c5074e6.pdf","https://apsida.cut.ac.cy/","2023-11-02T13:56:07.111+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/d3486cb2022950c1256c46ae7c5074e6.pdf
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021742","https://metis.europeana.eu/dataset/edit/2021742","10","Ministry of Education and Culture of Cyprus / Υπουργείου Παιδεία",,"/2021742/https___apsida_cut_ac_cy_items_show_37090","2016-07-29T14:34:42.418+02:00","TEXT","2","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/37090","https://apsida.cut.ac.cy/","2023-11-02T13:57:03.169+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/37090
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021742","https://metis.europeana.eu/dataset/edit/2021742","10","Ministry of Education and Culture of Cyprus / Υπουργείου Παιδεία",,"/2021742/https___apsida_cut_ac_cy_items_show_37090","2016-07-29T14:34:42.418+02:00","TEXT","2","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/f4affaf30ef629e68b0efbac082f9a13.pdf","https://apsida.cut.ac.cy/","2023-11-02T13:55:53.036+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/f4affaf30ef629e68b0efbac082f9a13.pdf
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021743","https://metis.europeana.eu/dataset/edit/2021743","24","Ministry of Education and Culture of Cyprus / Υπουργείου Παιδεία",,"/2021743/https___apsida_cut_ac_cy_items_show_36952","2016-07-28T13:47:09.683+02:00","IMAGE","0","0","edm:isShownAt","https://apsida.cut.ac.cy/items/show/36952","https://apsida.cut.ac.cy/","2023-11-02T13:48:20.548+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/36952
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021743","https://metis.europeana.eu/dataset/edit/2021743","24","Ministry of Education and Culture of Cyprus / Υπουργείου Παιδεία",,"/2021743/https___apsida_cut_ac_cy_items_show_36956","2016-07-28T13:47:09.683+02:00","IMAGE","0","0","edm:isShownAt","https://apsida.cut.ac.cy/items/show/36956","https://apsida.cut.ac.cy/","2023-11-02T13:45:06.726+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/36956
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021745","https://metis.europeana.eu/dataset/edit/2021745","21","Ministry of Education and Culture of Cyprus / Υπουργείου Παιδεία",,"/2021745/https___apsida_cut_ac_cy_items_show_37305","2016-07-28T13:56:53.394+02:00","IMAGE","0","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/37305","https://apsida.cut.ac.cy/","2023-11-02T13:51:38.832+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/37305
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021745","https://metis.europeana.eu/dataset/edit/2021745","21","Ministry of Education and Culture of Cyprus / Υπουργείου Παιδεία",,"/2021745/https___apsida_cut_ac_cy_items_show_37308","2016-07-28T13:56:53.413+02:00","IMAGE","0","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/37308","https://apsida.cut.ac.cy/","2023-11-02T13:51:45.849+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/37308
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021746","https://metis.europeana.eu/dataset/edit/2021746","8","Ministry of Education and Culture of Cyprus / Υπουργείου Παιδεία",,"/2021746/https___apsida_cut_ac_cy_items_show_36854","2016-07-28T13:57:09.439+02:00","IMAGE","0","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/36854","https://apsida.cut.ac.cy/","2023-11-02T13:50:30.764+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/36854
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021746","https://metis.europeana.eu/dataset/edit/2021746","8","Ministry of Education and Culture of Cyprus / Υπουργείου Παιδεία",,"/2021746/https___apsida_cut_ac_cy_items_show_38368","2016-07-28T13:57:09.441+02:00","IMAGE","0","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/38368","https://apsida.cut.ac.cy/","2023-11-02T13:50:12.181+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/38368
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021747","https://metis.europeana.eu/dataset/edit/2021747","24","Ministry of Education and Culture of Cyprus / Υπουργείου Παιδεία",,"/2021747/https___apsida_cut_ac_cy_items_show_37195","2016-07-29T13:24:52.592+02:00","IMAGE","0","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/37195","https://apsida.cut.ac.cy/","2023-11-02T13:44:14.89+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/37195
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021747","https://metis.europeana.eu/dataset/edit/2021747","24","Ministry of Education and Culture of Cyprus / Υπουργείου Παιδεία",,"/2021747/https___apsida_cut_ac_cy_items_show_37202","2016-07-29T13:24:52.626+02:00","IMAGE","0","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/37202","https://apsida.cut.ac.cy/","2023-11-02T13:45:44.608+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/37202
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021748","https://metis.europeana.eu/dataset/edit/2021748","1","Ministry of Education and Culture of Cyprus / Υπουργείου Παιδεία",,"/2021748/https___apsida_cut_ac_cy_items_show_37954","2016-07-29T15:40:02.544+02:00","TEXT","2","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/37954","https://apsida.cut.ac.cy/","2023-11-02T13:48:05.116+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/37954
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021748","https://metis.europeana.eu/dataset/edit/2021748","1","Ministry of Education and Culture of Cyprus / Υπουργείου Παιδεία",,"/2021748/https___apsida_cut_ac_cy_items_show_37954","2016-07-29T15:40:02.544+02:00","TEXT","2","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/a2aae7508f6aa083d443e80b3b78634f.pdf","https://apsida.cut.ac.cy/","2023-11-02T13:48:12.12+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/a2aae7508f6aa083d443e80b3b78634f.pdf
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021750","https://metis.europeana.eu/dataset/edit/2021750","392","Cyprus Ministry of Education and Culture ",,"/2021750/KELOKEDARA_CONT__20_","2021-02-04T15:56:45.96+01:00","IMAGE","3","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/37437","https://apsida.cut.ac.cy/","2023-11-02T13:55:32.021+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/37437
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021750","https://metis.europeana.eu/dataset/edit/2021750","392","Cyprus Ministry of Education and Culture ",,"/2021750/KELOKEDARA_CONT__20_","2021-02-04T15:56:45.96+01:00","IMAGE","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/6f7a3411a186a8edc766360b0c2461e8.jpg","https://apsida.cut.ac.cy/","2023-11-02T13:55:39.025+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/6f7a3411a186a8edc766360b0c2461e8.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021750","https://metis.europeana.eu/dataset/edit/2021750","392","Cyprus Ministry of Education and Culture ",,"/2021750/KELOKEDARA_CONT__379_","2021-02-04T15:56:45.96+01:00","IMAGE","3","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/38238","https://apsida.cut.ac.cy/","2023-11-02T13:56:49.158+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/38238
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021750","https://metis.europeana.eu/dataset/edit/2021750","392","Cyprus Ministry of Education and Culture ",,"/2021750/KELOKEDARA_CONT__379_","2021-02-04T15:56:45.96+01:00","IMAGE","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/258925983941615049b1f78de9f9635f.JPG","https://apsida.cut.ac.cy/","2023-11-02T13:55:46.032+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/258925983941615049b1f78de9f9635f.JPG
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021751","https://metis.europeana.eu/dataset/edit/2021751","19","Ministry of Education and Culture of Cyprus / Υπουργείου Παιδεία",,"/2021751/https___apsida_cut_ac_cy_items_show_37405","2016-07-28T14:00:03.475+02:00","IMAGE","0","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/37405","https://apsida.cut.ac.cy/","2023-11-02T13:56:35.13+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/37405
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021751","https://metis.europeana.eu/dataset/edit/2021751","19","Ministry of Education and Culture of Cyprus / Υπουργείου Παιδεία",,"/2021751/https___apsida_cut_ac_cy_items_show_37406","2016-07-28T14:00:03.473+02:00","IMAGE","0","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/37406","https://apsida.cut.ac.cy/","2023-11-02T13:56:42.153+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/37406
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021752","https://metis.europeana.eu/dataset/edit/2021752","247","Cyprus Ministry of Education and Culture ",,"/2021752/Gerani_COL__181_","2021-02-04T14:53:13.634+01:00","IMAGE","1","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/38104","https://apsida.cut.ac.cy/","2023-11-02T14:11:12.554+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/38104
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021752","https://metis.europeana.eu/dataset/edit/2021752","247","Cyprus Ministry of Education and Culture ",,"/2021752/Gerani_COL__181_","2021-02-04T14:53:13.634+01:00","IMAGE","1","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/5387db8e8692abcd373a5251e1a224f3.jpg","https://apsida.cut.ac.cy/","2023-11-02T14:10:48.9+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/5387db8e8692abcd373a5251e1a224f3.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021752","https://metis.europeana.eu/dataset/edit/2021752","247","Cyprus Ministry of Education and Culture ",,"/2021752/Gerani_COL__210_","2021-02-04T14:53:13.634+01:00","IMAGE","1","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/38133","https://apsida.cut.ac.cy/","2023-11-02T14:10:34.876+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/38133
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021752","https://metis.europeana.eu/dataset/edit/2021752","247","Cyprus Ministry of Education and Culture ",,"/2021752/Gerani_COL__210_","2021-02-04T14:53:13.634+01:00","IMAGE","1","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/07f14e2759d4499dba7ea1eb3c57da78.jpg","https://apsida.cut.ac.cy/","2023-11-02T14:11:19.592+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/07f14e2759d4499dba7ea1eb3c57da78.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021753","https://metis.europeana.eu/dataset/edit/2021753","12","Cyprus Ministry of Education and Culture",,"/2021753/Estias_Teuxos_7","2021-02-04T14:52:36.483+01:00","TEXT","3","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/38379","https://apsida.cut.ac.cy/","2023-11-02T13:52:27.902+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/38379
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021753","https://metis.europeana.eu/dataset/edit/2021753","12","Cyprus Ministry of Education and Culture",,"/2021753/Estias_Teuxos_7","2021-02-04T14:52:36.483+01:00","TEXT","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/55372d81387f2f14ac23c884a3469a14.pdf","https://apsida.cut.ac.cy/","2023-11-02T13:51:31.821+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/55372d81387f2f14ac23c884a3469a14.pdf
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021753","https://metis.europeana.eu/dataset/edit/2021753","12","Cyprus Ministry of Education and Culture",,"/2021753/Estias_Teuxos_9","2021-02-04T14:52:36.483+01:00","TEXT","3","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/38380","https://apsida.cut.ac.cy/","2023-11-02T13:51:59.866+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/38380
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021753","https://metis.europeana.eu/dataset/edit/2021753","12","Cyprus Ministry of Education and Culture",,"/2021753/Estias_Teuxos_9","2021-02-04T14:52:36.483+01:00","TEXT","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/a76d7bc00d49dee140bc968c6e719760.pdf","https://apsida.cut.ac.cy/","2023-11-02T13:52:13.876+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/a76d7bc00d49dee140bc968c6e719760.pdf
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021754","https://metis.europeana.eu/dataset/edit/2021754","784","Cyprus Ministry of Education and Culture",,"/2021754/KCPA__16_","2020-11-09T01:42:14.077+01:00","IMAGE","3","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/19053","https://apsida.cut.ac.cy/","2023-11-02T13:56:14.115+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/19053
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021754","https://metis.europeana.eu/dataset/edit/2021754","784","Cyprus Ministry of Education and Culture",,"/2021754/KCPA__16_","2020-11-09T01:42:14.077+01:00","IMAGE","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/4321cb6bd8998b6120e0408930c2fe4b.jpg","https://apsida.cut.ac.cy/","2023-11-02T13:56:21.118+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/4321cb6bd8998b6120e0408930c2fe4b.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021754","https://metis.europeana.eu/dataset/edit/2021754","784","Cyprus Ministry of Education and Culture",,"/2021754/KCPG__112___112a_","2020-11-09T01:42:14.077+01:00","IMAGE","3","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/20817","https://apsida.cut.ac.cy/","2023-11-02T13:56:28.123+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/20817
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021754","https://metis.europeana.eu/dataset/edit/2021754","784","Cyprus Ministry of Education and Culture",,"/2021754/KCPG__112___112a_","2020-11-09T01:42:14.077+01:00","IMAGE","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/7ff6dd1aa389874db0efbb50be2ded08.jpg","https://apsida.cut.ac.cy/","2023-11-02T13:56:56.163+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/7ff6dd1aa389874db0efbb50be2ded08.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021755","https://metis.europeana.eu/dataset/edit/2021755","848","Cyprus Ministry of Education and Culture",,"/2021755/KCPD__50_","2020-11-10T11:05:37.149+01:00","IMAGE","3","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/19356","https://apsida.cut.ac.cy/","2023-11-02T13:43:27.559+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/19356
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021755","https://metis.europeana.eu/dataset/edit/2021755","848","Cyprus Ministry of Education and Culture",,"/2021755/KCPD__50_","2020-11-10T11:05:37.149+01:00","IMAGE","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/811f17ab9b58c95c2f1b075629fb97e3.jpg","https://apsida.cut.ac.cy/","2023-11-02T13:51:17.812+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/811f17ab9b58c95c2f1b075629fb97e3.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021755","https://metis.europeana.eu/dataset/edit/2021755","848","Cyprus Ministry of Education and Culture",,"/2021755/KCP___PEOPLES_B_W__131_","2020-11-10T11:05:37.149+01:00","IMAGE","0","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/23941","https://apsida.cut.ac.cy/","2023-11-02T13:51:10.809+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/23941
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021755","https://metis.europeana.eu/dataset/edit/2021755","848","Cyprus Ministry of Education and Culture",,"/2021755/KCP___PEOPLES_B_W__131_","2020-11-10T11:05:37.149+01:00","IMAGE","0","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/555435ebeb0d84da1785d223799932da.jpg","https://apsida.cut.ac.cy/","2023-11-02T13:52:06.872+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/555435ebeb0d84da1785d223799932da.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"2021801","https://metis.europeana.eu/dataset/edit/2021801","54976","LT-Aggregator Service National Library of Lithuania","Lithuanian State Historical Archives","/2021801/VRVA_1035_53_4991","2023-06-14T13:19:45.081+02:00","IMAGE","4","A","edm:isShownAt","https://eais.archyvai.lt/repo-ext/view/276612807","https://eais.archyvai.lt/","2023-11-02T13:50:23.229+01:00","Problem while processing https://eais.archyvai.lt/repo-ext/view/276612807
  caused by:
Download failed of resource https://eais.archyvai.lt/repo-ext/view/276612807. Status code 403 (message: Forbidden)."
"2021901","https://metis.europeana.eu/dataset/edit/2021901","255","Faculty of Social Sciences and Humanities of the Universidade No",,"/2021901/PT1914_MEM_OBJ_7467","2015-01-26T14:13:29.437+01:00","IMAGE","2","0","edm:isShownAt","http://www.portugal1914.org/portal/item/7467","http://www.portugal1914.org/","2023-11-02T14:11:12.684+01:00","Problem while processing http://www.portugal1914.org/portal/item/7467
  caused by:
Certificate for <www.portugal1914.org> doesn't match any of the subject alternative names: [portugal1914.org]"
"2021901","https://metis.europeana.eu/dataset/edit/2021901","255","Faculty of Social Sciences and Humanities of the Universidade No",,"/2021901/PT1914_MEM_OBJ_7467","2015-01-26T14:13:29.437+01:00","IMAGE","2","0","edm:isShownBy","http://www.portugal1914.org/portal/media/k2/items/cache/0b48da1f6b45bc484b7da8d22534cd62_L.jpg","http://www.portugal1914.org/","2023-11-02T14:10:22.275+01:00","Problem while processing http://www.portugal1914.org/portal/media/k2/items/cache/0b48da1f6b45bc484b7da8d22534cd62_L.jpg
  caused by:
Certificate for <www.portugal1914.org> doesn't match any of the subject alternative names: [portugal1914.org]"
"2021901","https://metis.europeana.eu/dataset/edit/2021901","255","Faculty of Social Sciences and Humanities of the Universidade No",,"/2021901/PT1914_MEM_OBJ_7482","2015-01-26T14:13:29.52+01:00","IMAGE","1","0","edm:isShownAt","http://www.portugal1914.org/portal/item/7482","http://www.portugal1914.org/","2023-11-02T14:11:17.738+01:00","Problem while processing http://www.portugal1914.org/portal/item/7482
  caused by:
Certificate for <www.portugal1914.org> doesn't match any of the subject alternative names: [portugal1914.org]"
"2021901","https://metis.europeana.eu/dataset/edit/2021901","255","Faculty of Social Sciences and Humanities of the Universidade No",,"/2021901/PT1914_MEM_OBJ_7482","2015-01-26T14:13:29.52+01:00","IMAGE","1","0","edm:isShownBy","http://www.portugal1914.org/portal/media/k2/items/cache/edd638396d793b89c209ab8dcf78f1f0_L.jpg","http://www.portugal1914.org/","2023-11-02T14:10:49.392+01:00","Problem while processing http://www.portugal1914.org/portal/media/k2/items/cache/edd638396d793b89c209ab8dcf78f1f0_L.jpg
  caused by:
Certificate for <www.portugal1914.org> doesn't match any of the subject alternative names: [portugal1914.org]"
"2022042","https://metis.europeana.eu/dataset/edit/2022042","27821","HOPE",,"/2022042/10999_7E45C1AB_82A0_4429_9927_FDDC51F3A7F4","1970-01-01T01:00:00+01:00","IMAGE","1","0","edm:isShownAt","http://hdl.handle.net/10999/0BDD7329-46BF-4972-BEC6-F3387A46766E#1","http://hdl.handle.net/","2023-11-02T13:47:57.275+01:00","Problem while processing http://hdl.handle.net/10999/0BDD7329-46BF-4972-BEC6-F3387A46766E#1
  caused by:
Read timed out"
"2022042","https://metis.europeana.eu/dataset/edit/2022042","27821","HOPE",,"/2022042/10999_C47CE302_A750_441A_B3B6_09CE446AD2D2","1970-01-01T01:00:00+01:00","IMAGE","1","0","edm:isShownAt","http://hdl.handle.net/10999/713C33E9-81D2-4637-B709-AFDD92C775F8#1","http://hdl.handle.net/","2023-11-02T13:48:12.744+01:00","Problem while processing http://hdl.handle.net/10999/713C33E9-81D2-4637-B709-AFDD92C775F8#1
  caused by:
Read timed out"
"2022043","https://metis.europeana.eu/dataset/edit/2022043","70292","HOPE",,"/2022043/10891_osa_1def3c8e_2711_40a4_96e9_75694f65a2c6","1970-01-01T01:00:00+01:00","TEXT","2","A","edm:isShownAt","http://hdl.handle.net/10891/osa:1def3c8e-2711-40a4-96e9-75694f65a2c6#1","http://hdl.handle.net/","2023-11-02T14:02:25.744+01:00","Problem while processing http://hdl.handle.net/10891/osa:1def3c8e-2711-40a4-96e9-75694f65a2c6#1
  caused by:
Connect to http://catalog.osaarchivum.org:80 [catalog.osaarchivum.org/193.6.218.33] failed: Connect timed out"
"2022043","https://metis.europeana.eu/dataset/edit/2022043","70292","HOPE",,"/2022043/10891_osa_1def3c8e_2711_40a4_96e9_75694f65a2c6","1970-01-01T01:00:00+01:00","TEXT","2","A","edm:isShownBy","http://hdl.handle.net/10891/osa:1def3c8e-2711-40a4-96e9-75694f65a2c6_l","http://hdl.handle.net/","2023-11-02T14:02:32.801+01:00","Problem while processing http://hdl.handle.net/10891/osa:1def3c8e-2711-40a4-96e9-75694f65a2c6_l
  caused by:
Connect to http://storage.osaarchivum.org:80 [storage.osaarchivum.org/193.6.218.33] failed: Connect timed out"
